21250.0 2.12394e-08
21500.0 2.88611e-08
21750.0 3.50971e-08
22000.0 5.33271e-08
22250.0 4.37038e-08
22500.0 1.40736e-08
22750.0 2.62694e-08
23000.0 4.34384e-08
23250.0 5.33632e-08
23500.0 3.97793e-08
23750.0 3.1029e-08
24000.0 3.37231e-08
24250.0 7.31038e-08
24500.0 9.72083e-08
24750.0 8.64661e-08
25000.0 5.02093e-08
25250.0 4.38223e-08
25500.0 7.83826e-08
25750.0 8.3419e-08
26000.0 6.07694e-08
26250.0 3.43451e-08
26500.0 4.56696e-08
26750.0 5.6792e-08
27000.0 4.67329e-08
27250.0 3.04259e-08
27500.0 1.34587e-08
27750.0 1.05695e-08
28000.0 2.40078e-08
28250.0 3.04465e-08
28500.0 2.20003e-08
28750.0 1.52129e-08
29000.0 3.98871e-08
29250.0 6.24795e-08
29500.0 8.04793e-08
29750.0 9.0846e-08
30000.0 7.85419e-08
30250.0 2.05048e-08
30500.0 6.62695e-08
30750.0 1.18854e-07
31000.0 1.92713e-07
31250.0 2.2533e-07
31500.0 1.32808e-07
31750.0 3.8196e-08
32000.0 2.47168e-08
32250.0 1.52129e-08
32500.0 2.02839e-08
32750.0 3.17729e-08
33000.0 5.33271e-08
33250.0 4.37038e-08
33500.0 9.54901e-09
33750.0 3.19022e-08
34000.0 3.82219e-08
34250.0 3.59142e-08
34500.0 3.53355e-08
34750.0 3.71506e-08
35000.0 3.96449e-08
35250.0 4.54845e-08
35500.0 3.23371e-08
35750.0 2.0188e-08
36000.0 5.24677e-08
36250.0 6.33311e-08
36500.0 6.69911e-08
36750.0 7.08147e-08
37000.0 9.20842e-08
37250.0 8.16315e-08
37500.0 1.05577e-07
37750.0 2.7945e-07
38000.0 3.81275e-07
38250.0 2.41438e-07
38500.0 7.50086e-08
38750.0 4.64491e-08
39000.0 8.50727e-08
39250.0 5.47166e-08
39500.0 2.67902e-08
39750.0 9.34026e-08
40000.0 1.18613e-07
40250.0 7.54669e-08
40500.0 9.62038e-09
40750.0 2.02565e-08
41000.0 4.4691e-08
41250.0 5.84298e-08
41500.0 5.44579e-08
41750.0 3.1029e-08
42000.0 2.13837e-08
42250.0 2.84537e-08
42500.0 9.54901e-09
42750.0 1.34587e-08
43000.0 1.75486e-08
43250.0 9.54901e-09
43500.0 3.50971e-08
43750.0 1.14124e-07
44000.0 1.32301e-06
44250.0 3.3968e-06
44500.0 3.75472e-06
44750.0 1.88373e-06
45000.0 3.66844e-07
45250.0 9.54901e-09
45500.0 1.87268e-08
45750.0 1.27665e-08
46000.0 4.01037e-08
46250.0 4.73699e-08
46500.0 5.77222e-08
46750.0 8.19083e-08
47000.0 9.33394e-08
47250.0 6.39775e-08
47500.0 9.70768e-08
47750.0 1.58151e-07
48000.0 2.28556e-07
48250.0 1.98405e-07
48500.0 6.85972e-08
48750.0 3.49312e-08
49000.0 6.1265e-08
49250.0 3.85346e-05
49500.0 0.000467134
49750.0 0.00161656
50000.0 0.0023777
50250.0 0.00161984
50500.0 0.000469035
50750.0 3.88226e-05
51000.0 2.58986e-08
51250.0 4.12323e-08
51500.0 5.00735e-08
51750.0 4.54538e-08
52000.0 2.49184e-08
52250.0 4.73378e-08
52500.0 6.79502e-08
52750.0 1.30668e-07
53000.0 1.57403e-07
53250.0 1.00079e-07
53500.0 2.28348e-08
53750.0 2.92545e-08
54000.0 4.87689e-08
54250.0 3.21407e-08
54500.0 1.68046e-08
54750.0 2.9513e-08
55000.0 3.47426e-08
55250.0 3.49312e-08
55500.0 4.6011e-08
55750.0 5.40539e-08
56000.0 4.8048e-08
56250.0 3.15159e-08
56500.0 9.71198e-09
56750.0 3.14094e-08
57000.0 4.84071e-08
57250.0 3.70752e-08
57500.0 1.64668e-08
57750.0 9.54901e-09
58000.0 2.19408e-08
58250.0 2.90965e-08
58500.0 4.7146e-08
58750.0 5.33632e-08
59000.0 3.79127e-08
59250.0 2.67177e-08
59500.0 5.67536e-08
59750.0 6.29039e-08
60000.0 4.73699e-08
60250.0 6.25642e-08
60500.0 1.8305e-07
60750.0 3.89887e-07
61000.0 4.45505e-07
61250.0 2.46892e-07
61500.0 5.46795e-08
61750.0 6.55113e-08
62000.0 3.02277e-07
62250.0 6.7143e-07
62500.0 7.49246e-07
62750.0 4.45505e-07
63000.0 1.84418e-07
63250.0 9.78685e-08
63500.0 5.66002e-08
63750.0 4.57625e-08
64000.0 7.10547e-08
64250.0 7.03369e-08
64500.0 7.13439e-08
64750.0 7.63921e-08
65000.0 6.53784e-08
65250.0 2.47168e-08
65500.0 2.38781e-08
65750.0 2.85695e-08
66000.0 1.06726e-07
66250.0 2.20801e-07
66500.0 1.96667e-07
66750.0 5.5275e-08
67000.0 6.74461e-08
67250.0 7.90218e-08
67500.0 6.69005e-08
67750.0 4.88681e-08
68000.0 3.92444e-08
68250.0 1.43075e-07
68500.0 3.36397e-07
68750.0 4.69658e-07
69000.0 3.58983e-07
69250.0 1.32539e-07
69500.0 3.99953e-08
69750.0 5.19729e-08
70000.0 9.20842e-08
70250.0 6.24795e-08
70500.0 2.64121e-08
70750.0 2.26808e-08
71000.0 2.58811e-08
71250.0 7.6963e-08
71500.0 9.18974e-08
71750.0 8.14108e-08
72000.0 9.45476e-08
72250.0 3.99953e-08
72500.0 1.00147e-07
72750.0 1.71417e-07
73000.0 1.35717e-07
73250.0 9.53832e-08
73500.0 8.57666e-08
73750.0 6.80883e-08
74000.0 6.32455e-08
74250.0 1.09063e-07
74500.0 5.23613e-08
74750.0 1.73518e-07
75000.0 2.5264e-07
75250.0 1.38594e-07
75500.0 8.8599e-08
75750.0 3.09105e-07
76000.0 4.1889e-07
76250.0 2.59047e-07
76500.0 1.11075e-07
76750.0 2.25483e-07
77000.0 3.67839e-07
77250.0 2.5264e-07
77500.0 9.54901e-09
77750.0 2.51105e-07
78000.0 3.63384e-07
78250.0 2.46892e-07
78500.0 8.93216e-08
78750.0 1.04652e-07
79000.0 1.3227e-07
79250.0 8.29685e-08
79500.0 5.93064e-08
79750.0 7.03846e-08
80000.0 2.33033e-08
80250.0 7.75382e-08
80500.0 7.54159e-08
80750.0 5.48649e-08
81000.0 5.47907e-08
81250.0 5.85882e-08
81500.0 3.20755e-08
81750.0 2.27885e-08
82000.0 6.21001e-08
82250.0 7.36502e-08
82500.0 2.30522e-08
82750.0 2.49184e-08
83000.0 4.87029e-08
83250.0 5.31109e-08
83500.0 2.15143e-08
83750.0 1.92799e-08
84000.0 4.37926e-08
84250.0 5.1274e-08
84500.0 5.42372e-08
84750.0 4.87029e-08
85000.0 2.90178e-08
85250.0 1.1402e-08
85500.0 2.98546e-08
85750.0 2.27269e-08
86000.0 5.55375e-08
86250.0 7.17799e-08
86500.0 5.55751e-08
86750.0 4.20212e-08
87000.0 8.56505e-08
87250.0 1.17733e-07
87500.0 9.86e-08
87750.0 3.95644e-08
88000.0 5.98306e-08
88250.0 7.90753e-08
88500.0 7.31038e-08
88750.0 8.17421e-08
89000.0 6.21842e-08
89250.0 4.52083e-08
89500.0 5.26456e-08
89750.0 5.26813e-08
90000.0 5.51628e-08
90250.0 7.05276e-08
90500.0 7.32524e-08
90750.0 5.85882e-08
91000.0 2.62694e-08
91250.0 1.59188e-08
91500.0 4.6167e-08
91750.0 8.75853e-08
92000.0 8.30809e-08
92250.0 5.84694e-08
92500.0 9.10923e-08
92750.0 1.09433e-07
93000.0 6.00335e-08
93250.0 2.84604e-07
93500.0 7.04964e-07
93750.0 7.29726e-07
94000.0 3.61422e-07
94250.0 9.50609e-08
94500.0 7.43514e-08
94750.0 8.62906e-08
95000.0 7.3451e-08
95250.0 9.02331e-08
95500.0 1.06582e-07
95750.0 6.98152e-08
96000.0 9.57714e-08
96250.0 1.92583e-07
96500.0 1.49106e-07
96750.0 5.84694e-08
97000.0 2.91359e-08
97250.0 1.01901e-08
97500.0 9.54901e-09
97750.0 4.16813e-08
98000.0 1.05791e-07
98250.0 1.17097e-07
98500.0 6.85972e-08
98750.0 2.9573e-08
99000.0 5.16922e-08
99250.0 1.05935e-07
99500.0 1.20067e-07
99750.0 9.39733e-08
